date,hour,total_accesses,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,areac,year,month,weekday,is_weekend,time_band
2012-05-25,4,1185.0,969.0,155.0,2.0,32.0,27.0,0,2012,5,4,False,night
2012-05-25,5,1857.0,1350.0,359.0,25.0,77.0,46.0,0,2012,5,4,False,night
2012-05-25,6,4304.0,2895.0,1052.0,96.0,181.0,80.0,0,2012,5,4,False,morning_peak
2012-05-25,7,7946.0,5706.0,1620.0,225.0,206.0,189.0,1,2012,5,4,False,morning_peak
2012-05-25,8,8505.0,6561.0,1306.0,205.0,164.0,269.0,1,2012,5,4,False,morning_peak
2012-05-25,9,9530.0,7155.0,1661.0,208.0,199.0,307.0,1,2012,5,4,False,morning_peak
2012-05-25,10,8767.0,6543.0,1553.0,162.0,217.0,292.0,1,2012,5,4,False,midday
2012-05-25,11,8217.0,6238.0,1373.0,159.0,184.0,263.0,1,2012,5,4,False,midday
2012-05-25,12,7237.0,5760.0,947.0,156.0,119.0,255.0,1,2012,5,4,False,midday
2012-05-25,13,6648.0,5357.0,857.0,146.0,90.0,198.0,1,2012,5,4,False,midday
2012-05-25,14,7305.0,5721.0,1085.0,153.0,100.0,246.0,1,2012,5,4,False,midday
2012-05-25,15,7496.0,6038.0,976.0,172.0,85.0,225.0,1,2012,5,4,False,midday
2012-05-25,16,7185.0,5899.0,777.0,192.0,75.0,242.0,1,2012,5,4,False,evening_peak
2012-05-25,17,6687.0,5717.0,459.0,206.0,80.0,225.0,1,2012,5,4,False,evening_peak
2012-05-25,18,6361.0,5668.0,239.0,190.0,46.0,218.0,1,2012,5,4,False,evening_peak
2012-05-25,19,9107.0,8400.0,240.0,153.0,44.0,270.0,1,2012,5,4,False,evening_peak
2012-05-25,20,10028.0,9431.0,192.0,82.0,26.0,297.0,0,2012,5,4,False,evening
2012-05-25,21,6865.0,6448.0,133.0,62.0,22.0,200.0,0,2012,5,4,False,evening
2012-05-25,22,6416.0,6048.0,120.0,44.0,16.0,188.0,0,2012,5,4,False,evening
2012-05-25,23,6584.0,6224.0,110.0,48.0,23.0,179.0,0,2012,5,4,False,evening
2012-05-26,0,5288.0,5011.0,86.0,59.0,13.0,119.0,0,2012,5,5,True,night
2012-05-26,1,3352.0,3125.0,86.0,35.0,10.0,96.0,0,2012,5,5,True,night
2012-05-26,2,2075.0,1896.0,73.0,26.0,17.0,63.0,0,2012,5,5,True,night
2012-05-26,3,1532.0,1389.0,70.0,29.0,12.0,32.0,0,2012,5,5,True,night
2012-05-26,4,1322.0,1118.0,120.0,26.0,21.0,37.0,0,2012,5,5,True,night
2012-05-26,5,1398.0,1098.0,191.0,38.0,34.0,37.0,0,2012,5,5,True,night
2012-05-26,6,2523.0,1803.0,500.0,86.0,82.0,52.0,0,2012,5,5,True,morning_peak
2012-05-26,7,4534.0,3240.0,924.0,117.0,122.0,131.0,0,2012,5,5,True,morning_peak
2012-05-26,8,6068.0,4882.0,769.0,125.0,116.0,176.0,0,2012,5,5,True,morning_peak
2012-05-26,9,7980.0,6771.0,677.0,128.0,134.0,270.0,0,2012,5,5,True,morning_peak
2012-05-26,10,9272.0,8111.0,611.0,117.0,138.0,295.0,0,2012,5,5,True,midday
2012-05-26,11,9146.0,8066.0,541.0,123.0,94.0,322.0,0,2012,5,5,True,midday
2012-05-26,12,8723.0,7833.0,393.0,116.0,68.0,313.0,0,2012,5,5,True,midday
2012-05-26,13,6882.0,6217.0,274.0,105.0,44.0,242.0,0,2012,5,5,True,midday
2012-05-26,14,6758.0,6093.0,255.0,111.0,47.0,252.0,0,2012,5,5,True,midday
2012-05-26,15,7677.0,7000.0,247.0,122.0,41.0,267.0,0,2012,5,5,True,midday
2012-05-26,16,8584.0,7954.0,232.0,119.0,41.0,238.0,0,2012,5,5,True,evening_peak
2012-05-26,17,8422.0,7825.0,203.0,120.0,37.0,237.0,0,2012,5,5,True,evening_peak
2012-05-26,18,8666.0,8008.0,211.0,150.0,29.0,268.0,0,2012,5,5,True,evening_peak
2012-05-26,19,8876.0,8316.0,186.0,110.0,27.0,237.0,0,2012,5,5,True,evening_peak
2012-05-26,20,8871.0,8361.0,155.0,88.0,23.0,244.0,0,2012,5,5,True,evening
2012-05-26,21,6718.0,6335.0,135.0,63.0,18.0,167.0,0,2012,5,5,True,evening
2012-05-26,22,6418.0,6012.0,137.0,40.0,28.0,201.0,0,2012,5,5,True,evening
2012-05-26,23,7318.0,6958.0,119.0,50.0,14.0,177.0,0,2012,5,5,True,evening
2012-05-27,0,6485.0,6178.0,95.0,58.0,12.0,142.0,0,2012,5,6,True,night
2012-05-27,1,4023.0,3792.0,72.0,41.0,12.0,106.0,0,2012,5,6,True,night
2012-05-27,2,2614.0,2423.0,64.0,31.0,10.0,86.0,0,2012,5,6,True,night
2012-05-27,3,1639.0,1507.0,50.0,26.0,14.0,42.0,0,2012,5,6,True,night
2012-05-27,4,1265.0,1130.0,54.0,26.0,15.0,40.0,0,2012,5,6,True,night
2012-05-27,5,1112.0,949.0,95.0,28.0,15.0,25.0,0,2012,5,6,True,night
2012-05-27,6,1292.0,1055.0,116.0,66.0,23.0,32.0,0,2012,5,6,True,morning_peak
2012-05-27,7,1595.0,1306.0,153.0,58.0,23.0,55.0,0,2012,5,6,True,morning_peak
2012-05-27,8,2432.0,2044.0,168.0,109.0,27.0,84.0,0,2012,5,6,True,morning_peak
2012-05-27,9,3367.0,2963.0,171.0,92.0,27.0,114.0,0,2012,5,6,True,morning_peak
2012-05-27,10,1488.0,1243.0,70.0,65.0,28.0,82.0,0,2012,5,6,True,midday
2012-05-27,11,1291.0,1111.0,32.0,54.0,28.0,66.0,0,2012,5,6,True,midday
2012-05-27,12,1231.0,1030.0,44.0,53.0,29.0,75.0,0,2012,5,6,True,midday
2012-05-27,13,1168.0,989.0,41.0,46.0,28.0,64.0,0,2012,5,6,True,midday
2012-05-27,14,1060.0,872.0,36.0,57.0,21.0,74.0,0,2012,5,6,True,midday
2012-05-27,15,1173.0,1010.0,27.0,55.0,13.0,68.0,0,2012,5,6,True,midday
2012-05-27,16,1145.0,990.0,27.0,56.0,10.0,62.0,0,2012,5,6,True,evening_peak
2012-05-27,17,2133.0,1884.0,56.0,64.0,29.0,100.0,0,2012,5,6,True,evening_peak
2012-05-27,18,8183.0,7700.0,135.0,86.0,14.0,248.0,0,2012,5,6,True,evening_peak
2012-05-27,19,8048.0,7555.0,151.0,82.0,20.0,240.0,0,2012,5,6,True,evening_peak
2012-05-27,20,7570.0,7150.0,124.0,68.0,13.0,215.0,0,2012,5,6,True,evening
2012-05-27,21,5617.0,5273.0,110.0,58.0,14.0,162.0,0,2012,5,6,True,evening
2012-05-27,22,5003.0,4675.0,103.0,49.0,18.0,158.0,0,2012,5,6,True,evening
2012-05-27,23,4267.0,3978.0,78.0,50.0,27.0,134.0,0,2012,5,6,True,evening
2012-05-28,0,2794.0,2565.0,74.0,52.0,6.0,97.0,0,2012,5,0,False,night
2012-05-28,1,1172.0,1027.0,66.0,19.0,12.0,48.0,0,2012,5,0,False,night
2012-05-28,2,676.0,564.0,67.0,6.0,6.0,33.0,0,2012,5,0,False,night
2012-05-28,3,475.0,374.0,67.0,1.0,14.0,19.0,0,2012,5,0,False,night
2012-05-28,4,645.0,481.0,129.0,2.0,23.0,10.0,0,2012,5,0,False,night
2012-05-28,5,1561.0,1140.0,302.0,24.0,66.0,29.0,0,2012,5,0,False,night
2012-05-28,6,4397.0,3023.0,1010.0,95.0,164.0,105.0,0,2012,5,0,False,morning_peak
2012-05-28,7,8002.0,5768.0,1600.0,224.0,200.0,210.0,1,2012,5,0,False,morning_peak
2012-05-28,8,8466.0,6449.0,1353.0,221.0,150.0,293.0,1,2012,5,0,False,morning_peak
2012-05-28,9,9012.0,6788.0,1563.0,193.0,146.0,322.0,1,2012,5,0,False,morning_peak
2012-05-28,10,7894.0,5845.0,1438.0,140.0,189.0,282.0,1,2012,5,0,False,midday
2012-05-28,11,7447.0,5632.0,1221.0,143.0,158.0,293.0,1,2012,5,0,False,midday
2012-05-28,12,6369.0,5058.0,791.0,132.0,116.0,272.0,1,2012,5,0,False,midday
2012-05-28,13,6167.0,4852.0,872.0,142.0,96.0,205.0,1,2012,5,0,False,midday
2012-05-28,14,7107.0,5437.0,1159.0,144.0,78.0,289.0,1,2012,5,0,False,midday
2012-05-28,15,7193.0,5784.0,952.0,142.0,68.0,247.0,1,2012,5,0,False,midday
2012-05-28,16,7143.0,5914.0,718.0,194.0,77.0,240.0,1,2012,5,0,False,evening_peak
2012-05-28,17,6587.0,5655.0,430.0,206.0,59.0,237.0,1,2012,5,0,False,evening_peak
2012-05-28,18,6569.0,5816.0,268.0,199.0,53.0,233.0,1,2012,5,0,False,evening_peak
2012-05-28,19,9016.0,8291.0,255.0,145.0,27.0,298.0,1,2012,5,0,False,evening_peak
2012-05-28,20,8306.0,7728.0,213.0,83.0,23.0,259.0,0,2012,5,0,False,evening
2012-05-28,21,5057.0,4666.0,142.0,59.0,29.0,161.0,0,2012,5,0,False,evening
2012-05-28,22,4280.0,3981.0,102.0,46.0,16.0,135.0,0,2012,5,0,False,evening
2012-05-28,23,3830.0,3575.0,90.0,42.0,19.0,104.0,0,2012,5,0,False,evening
2012-05-29,0,2532.0,2295.0,89.0,48.0,12.0,88.0,0,2012,5,1,False,night
2012-05-29,1,1228.0,1080.0,74.0,20.0,10.0,44.0,0,2012,5,1,False,night
2012-05-29,2,580.0,471.0,78.0,1.0,8.0,22.0,0,2012,5,1,False,night
2012-05-29,3,482.0,363.0,83.0,1.0,25.0,10.0,0,2012,5,1,False,night
2012-05-29,4,688.0,495.0,146.0,5.0,28.0,14.0,0,2012,5,1,False,night
2012-05-29,5,1557.0,1093.0,325.0,24.0,81.0,34.0,0,2012,5,1,False,night
2012-05-29,6,4451.0,2990.0,1051.0,96.0,197.0,117.0,0,2012,5,1,False,morning_peak
2012-05-29,7,8053.0,5711.0,1700.0,215.0,223.0,204.0,1,2012,5,1,False,morning_peak
2012-05-29,8,8592.0,6638.0,1341.0,216.0,152.0,245.0,1,2012,5,1,False,morning_peak
2012-05-29,9,9380.0,7156.0,1561.0,198.0,200.0,265.0,1,2012,5,1,False,morning_peak
2012-05-29,10,8796.0,6624.0,1520.0,178.0,206.0,268.0,1,2012,5,1,False,midday
2012-05-29,11,7963.0,6031.0,1336.0,149.0,179.0,268.0,1,2012,5,1,False,midday
2012-05-29,12,7030.0,5671.0,859.0,160.0,111.0,229.0,1,2012,5,1,False,midday
2012-05-29,13,6462.0,5114.0,900.0,136.0,91.0,221.0,1,2012,5,1,False,midday
2012-05-29,14,7387.0,5780.0,1139.0,154.0,78.0,236.0,1,2012,5,1,False,midday
2012-05-29,15,7290.0,5825.0,993.0,148.0,81.0,243.0,1,2012,5,1,False,midday
2012-05-29,16,7139.0,5955.0,700.0,189.0,63.0,232.0,1,2012,5,1,False,evening_peak
2012-05-29,17,6813.0,5852.0,457.0,207.0,51.0,246.0,1,2012,5,1,False,evening_peak
2012-05-29,18,6555.0,5845.0,257.0,194.0,44.0,215.0,1,2012,5,1,False,evening_peak
2012-05-29,19,9267.0,8539.0,238.0,143.0,46.0,301.0,1,2012,5,1,False,evening_peak
2012-05-29,20,9299.0,8720.0,204.0,93.0,23.0,259.0,0,2012,5,1,False,evening
2012-05-29,21,5574.0,5187.0,125.0,62.0,19.0,181.0,0,2012,5,1,False,evening
2012-05-29,22,4639.0,4350.0,86.0,39.0,16.0,148.0,0,2012,5,1,False,evening
2012-05-29,23,4704.0,4420.0,75.0,48.0,19.0,142.0,0,2012,5,1,False,evening
2012-05-30,0,3429.0,3205.0,72.0,50.0,12.0,90.0,0,2012,5,2,False,night
2012-05-30,1,1657.0,1493.0,71.0,21.0,14.0,58.0,0,2012,5,2,False,night
2012-05-30,2,729.0,643.0,52.0,0.0,6.0,28.0,0,2012,5,2,False,night
2012-05-30,3,566.0,455.0,80.0,1.0,9.0,21.0,0,2012,5,2,False,night
2012-05-30,4,653.0,480.0,139.0,1.0,19.0,14.0,0,2012,5,2,False,night
2012-05-30,5,1437.0,997.0,328.0,24.0,57.0,31.0,0,2012,5,2,False,night
2012-05-30,6,4284.0,2892.0,1011.0,102.0,177.0,102.0,0,2012,5,2,False,morning_peak
2012-05-30,7,7740.0,5483.0,1627.0,213.0,225.0,192.0,1,2012,5,2,False,morning_peak
2012-05-30,8,8065.0,6136.0,1324.0,215.0,139.0,251.0,1,2012,5,2,False,morning_peak
2012-05-30,9,9525.0,7190.0,1645.0,214.0,198.0,278.0,1,2012,5,2,False,morning_peak
2012-05-30,10,8798.0,6611.0,1552.0,167.0,196.0,272.0,1,2012,5,2,False,midday
2012-05-30,11,8087.0,6145.0,1332.0,149.0,169.0,292.0,1,2012,5,2,False,midday
2012-05-30,12,7225.0,5748.0,895.0,154.0,126.0,302.0,1,2012,5,2,False,midday
2012-05-30,13,6503.0,5110.0,906.0,155.0,92.0,240.0,1,2012,5,2,False,midday
2012-05-30,14,7371.0,5721.0,1164.0,152.0,95.0,239.0,1,2012,5,2,False,midday
2012-05-30,15,7348.0,5888.0,1006.0,142.0,81.0,231.0,1,2012,5,2,False,midday
