date,total_accesses,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,hourly_rows,source,year,month,day,weekday,is_weekend
2012-08-15,41882.0,37060.0,1431.0,1384.0,293.0,1714.0,24,hourly_category_2012_2016,2012,8,15,2,False
2012-08-16,47832.0,39123.0,4158.0,1754.0,622.0,2175.0,24,hourly_category_2012_2016,2012,8,16,3,False
2012-08-17,49605.0,40128.0,4682.0,1711.0,781.0,2303.0,24,hourly_category_2012_2016,2012,8,17,4,False
2012-08-18,42609.0,35945.0,2435.0,1639.0,500.0,2090.0,24,hourly_category_2012_2016,2012,8,18,5,True
2012-08-19,40460.0,35309.0,1367.0,1482.0,235.0,2067.0,24,hourly_category_2012_2016,2012,8,19,6,True
2012-08-20,59265.0,47424.0,6318.0,1639.0,988.0,2896.0,24,hourly_category_2012_2016,2012,8,20,0,False
2012-08-21,62925.0,50252.0,6967.0,1775.0,1064.0,2867.0,24,hourly_category_2012_2016,2012,8,21,1,False
2012-08-22,63553.0,51035.0,6901.0,1676.0,1074.0,2867.0,24,hourly_category_2012_2016,2012,8,22,2,False
2012-08-23,65995.0,53248.0,7029.0,1718.0,999.0,3001.0,24,hourly_category_2012_2016,2012,8,23,3,False
2012-08-24,68372.0,52063.0,6818.0,1703.0,1067.0,6721.0,24,hourly_category_2012_2016,2012,8,24,4,False
2012-08-25,56971.0,45314.0,2829.0,1434.0,669.0,6725.0,24,hourly_category_2012_2016,2012,8,25,5,True
2012-08-26,55671.0,45922.0,1395.0,1296.0,300.0,6758.0,24,hourly_category_2012_2016,2012,8,26,6,True
2012-08-27,90426.0,70074.0,10034.0,1890.0,1340.0,7088.0,24,hourly_category_2012_2016,2012,8,27,0,False
2012-08-28,103806.0,81079.0,11793.0,2262.0,1637.0,7035.0,24,hourly_category_2012_2016,2012,8,28,1,False
2012-08-29,107166.0,83889.0,12241.0,2338.0,1511.0,7187.0,24,hourly_category_2012_2016,2012,8,29,2,False
2012-08-30,116140.0,92811.0,12000.0,2296.0,1469.0,7564.0,24,hourly_category_2012_2016,2012,8,30,3,False
2012-08-31,124701.0,100010.0,12802.0,2225.0,1618.0,8046.0,24,hourly_category_2012_2016,2012,8,31,4,False
2012-09-01,114667.0,98576.0,5325.0,1813.0,956.0,7997.0,24,hourly_category_2012_2016,2012,9,1,5,True
2012-09-02,103194.0,91648.0,2285.0,1637.0,352.0,7272.0,24,hourly_category_2012_2016,2012,9,2,6,True
2012-09-03,143573.0,115687.0,15065.0,2481.0,1714.0,8626.0,24,hourly_category_2012_2016,2012,9,3,0,False
2012-09-04,155059.0,124337.0,16515.0,2532.0,2060.0,9615.0,24,hourly_category_2012_2016,2012,9,4,1,False
2012-09-05,155268.0,124790.0,16275.0,2371.0,1784.0,10048.0,24,hourly_category_2012_2016,2012,9,5,2,False
2012-09-06,167294.0,136139.0,15687.0,2319.0,1737.0,11412.0,24,hourly_category_2012_2016,2012,9,6,3,False
2012-09-07,162322.0,129860.0,16549.0,2660.0,1965.0,11288.0,24,hourly_category_2012_2016,2012,9,7,4,False
2012-09-08,131381.0,111619.0,6086.0,2244.0,1137.0,10295.0,24,hourly_category_2012_2016,2012,9,8,5,True
2012-09-09,111751.0,98621.0,2151.0,1903.0,419.0,8657.0,24,hourly_category_2012_2016,2012,9,9,6,True
2012-09-10,155722.0,124409.0,16182.0,2564.0,1818.0,10749.0,24,hourly_category_2012_2016,2012,9,10,0,False
2012-09-11,163438.0,130944.0,17119.0,2559.0,2024.0,10792.0,24,hourly_category_2012_2016,2012,9,11,1,False
2012-09-12,172225.0,139896.0,16506.0,2521.0,1956.0,11346.0,24,hourly_category_2012_2016,2012,9,12,2,False
2012-09-13,171588.0,138841.0,16818.0,2368.0,1912.0,11649.0,24,hourly_category_2012_2016,2012,9,13,3,False
2012-09-14,169223.0,136312.0,16703.0,2459.0,1922.0,11827.0,24,hourly_category_2012_2016,2012,9,14,4,False
2012-09-15,139738.0,119439.0,6502.0,1891.0,1108.0,10798.0,24,hourly_category_2012_2016,2012,9,15,5,True
2012-09-16,78186.0,67949.0,1677.0,1652.0,366.0,6542.0,24,hourly_category_2012_2016,2012,9,16,6,True
2012-09-17,132152.0,103270.0,14844.0,2638.0,1758.0,9642.0,24,hourly_category_2012_2016,2012,9,17,0,False
2012-09-18,140872.0,109903.0,15786.0,2728.0,2038.0,10417.0,24,hourly_category_2012_2016,2012,9,18,1,False
2012-09-19,144206.0,115186.0,14538.0,2293.0,1720.0,10469.0,24,hourly_category_2012_2016,2012,9,19,2,False
2012-09-20,144366.0,115240.0,14399.0,2261.0,1839.0,10627.0,24,hourly_category_2012_2016,2012,9,20,3,False
2012-09-21,143338.0,116472.0,14559.0,2316.0,1851.0,8140.0,24,hourly_category_2012_2016,2012,9,21,4,False
2012-09-22,147159.0,128874.0,6593.0,1797.0,1050.0,8845.0,24,hourly_category_2012_2016,2012,9,22,5,True
2012-09-23,124717.0,112639.0,2677.0,1444.0,436.0,7521.0,24,hourly_category_2012_2016,2012,9,23,6,True
2012-09-24,141945.0,115537.0,14652.0,2482.0,1667.0,7607.0,24,hourly_category_2012_2016,2012,9,24,0,False
2012-09-25,141331.0,113202.0,15616.0,2680.0,1909.0,7924.0,24,hourly_category_2012_2016,2012,9,25,1,False
2012-09-26,145451.0,117641.0,15298.0,2533.0,1845.0,8134.0,24,hourly_category_2012_2016,2012,9,26,2,False
2012-09-27,147642.0,119144.0,15498.0,2646.0,1893.0,8461.0,24,hourly_category_2012_2016,2012,9,27,3,False
2012-09-28,144468.0,116234.0,14973.0,2765.0,1868.0,8628.0,24,hourly_category_2012_2016,2012,9,28,4,False
2012-09-29,154005.0,135283.0,6809.0,1903.0,1168.0,8842.0,24,hourly_category_2012_2016,2012,9,29,5,True
2012-09-30,122999.0,110772.0,2610.0,1623.0,411.0,7583.0,24,hourly_category_2012_2016,2012,9,30,6,True
2012-10-01,130241.0,106726.0,14867.0,2561.0,1768.0,4319.0,24,hourly_category_2012_2016,2012,10,1,0,False
2012-10-02,179524.0,153070.0,17215.0,1892.0,1945.0,5402.0,24,hourly_category_2012_2016,2012,10,2,1,False
2012-10-03,137149.0,112819.0,15169.0,2635.0,1837.0,4689.0,24,hourly_category_2012_2016,2012,10,3,2,False
2012-10-04,142615.0,117766.0,15530.0,2596.0,1862.0,4861.0,24,hourly_category_2012_2016,2012,10,4,3,False
2012-10-05,143117.0,118388.0,15278.0,2728.0,1900.0,4823.0,24,hourly_category_2012_2016,2012,10,5,4,False
2012-10-06,150287.0,136244.0,6881.0,2039.0,1161.0,3962.0,24,hourly_category_2012_2016,2012,10,6,5,True
2012-10-07,116114.0,108305.0,2531.0,1623.0,466.0,3189.0,24,hourly_category_2012_2016,2012,10,7,6,True
2012-10-08,127770.0,104295.0,14779.0,2605.0,1671.0,4420.0,24,hourly_category_2012_2016,2012,10,8,0,False
2012-10-09,135388.0,110460.0,15604.0,2668.0,1984.0,4672.0,24,hourly_category_2012_2016,2012,10,9,1,False
2012-10-10,138964.0,114286.0,15362.0,2644.0,1806.0,4866.0,24,hourly_category_2012_2016,2012,10,10,2,False
2012-10-11,143841.0,119358.0,15079.0,2506.0,1878.0,5020.0,24,hourly_category_2012_2016,2012,10,11,3,False
2012-10-12,142345.0,117256.0,15562.0,2611.0,1914.0,5002.0,24,hourly_category_2012_2016,2012,10,12,4,False
2012-10-13,152050.0,138171.0,6922.0,1924.0,1151.0,3882.0,24,hourly_category_2012_2016,2012,10,13,5,True
2012-10-14,75445.0,68659.0,1948.0,1724.0,424.0,2690.0,24,hourly_category_2012_2016,2012,10,14,6,True
2012-10-15,140434.0,116478.0,15094.0,2536.0,1717.0,4609.0,24,hourly_category_2012_2016,2012,10,15,0,False
2012-10-16,137824.0,112234.0,16117.0,2657.0,1975.0,4841.0,24,hourly_category_2012_2016,2012,10,16,1,False
2012-10-17,141619.0,116586.0,15850.0,2497.0,1925.0,4761.0,24,hourly_category_2012_2016,2012,10,17,2,False
2012-10-18,148854.0,123062.0,16016.0,2637.0,1896.0,5243.0,24,hourly_category_2012_2016,2012,10,18,3,False
2012-10-19,145729.0,120511.0,15446.0,2639.0,1991.0,5142.0,24,hourly_category_2012_2016,2012,10,19,4,False
2012-10-20,152694.0,138796.0,6777.0,1914.0,1124.0,4083.0,24,hourly_category_2012_2016,2012,10,20,5,True
2012-10-21,118316.0,110683.0,2503.0,1523.0,475.0,3132.0,24,hourly_category_2012_2016,2012,10,21,6,True
2012-10-22,124526.0,101192.0,14565.0,2507.0,1735.0,4527.0,24,hourly_category_2012_2016,2012,10,22,0,False
2012-10-23,133611.0,108555.0,15480.0,2621.0,2040.0,4915.0,24,hourly_category_2012_2016,2012,10,23,1,False
2012-10-24,140816.0,115235.0,15798.0,2644.0,1885.0,5254.0,24,hourly_category_2012_2016,2012,10,24,2,False
2012-10-25,147852.0,120433.0,15786.0,2667.0,1893.0,7073.0,24,hourly_category_2012_2016,2012,10,25,3,False
2012-10-26,155856.0,128533.0,15424.0,2671.0,1969.0,7259.0,24,hourly_category_2012_2016,2012,10,26,4,False
2012-10-27,161612.0,144008.0,7096.0,1987.0,1131.0,7390.0,24,hourly_category_2012_2016,2012,10,27,5,True
2012-10-28,128793.0,117551.0,2735.0,1659.0,420.0,6428.0,24,hourly_category_2012_2016,2012,10,28,6,True
2012-10-29,133094.0,107076.0,15176.0,2457.0,1799.0,6586.0,24,hourly_category_2012_2016,2012,10,29,0,False
2012-10-30,144490.0,116430.0,16371.0,2494.0,2030.0,7165.0,24,hourly_category_2012_2016,2012,10,30,1,False
2012-10-31,152185.0,123850.0,16346.0,2455.0,2113.0,7421.0,24,hourly_category_2012_2016,2012,10,31,2,False
2012-11-01,107573.0,99655.0,3079.0,1483.0,602.0,2754.0,24,hourly_category_2012_2016,2012,11,1,3,False
2012-11-02,96525.0,79767.0,10043.0,1806.0,1730.0,3179.0,24,hourly_category_2012_2016,2012,11,2,4,False
2012-11-03,113179.0,102023.0,5300.0,1858.0,1021.0,2977.0,24,hourly_category_2012_2016,2012,11,3,5,True
2012-11-04,101355.0,94508.0,2340.0,1488.0,313.0,2706.0,24,hourly_category_2012_2016,2012,11,4,6,True
2012-11-05,121067.0,99208.0,13739.0,2298.0,1727.0,4095.0,24,hourly_category_2012_2016,2012,11,5,0,False
2012-11-06,138029.0,112468.0,16015.0,2488.0,1993.0,5065.0,24,hourly_category_2012_2016,2012,11,6,1,False
2012-11-07,141856.0,116517.0,15756.0,2537.0,1894.0,5152.0,24,hourly_category_2012_2016,2012,11,7,2,False
2012-11-08,148078.0,122622.0,15703.0,2568.0,2003.0,5182.0,24,hourly_category_2012_2016,2012,11,8,3,False
2012-11-09,148317.0,123051.0,15465.0,2609.0,1940.0,5252.0,24,hourly_category_2012_2016,2012,11,9,4,False
2012-11-10,158750.0,145084.0,6914.0,1637.0,1073.0,4042.0,24,hourly_category_2012_2016,2012,11,10,5,True
2012-11-11,118595.0,111384.0,2533.0,1281.0,359.0,3038.0,24,hourly_category_2012_2016,2012,11,11,6,True
2012-11-12,131926.0,107592.0,15150.0,2501.0,1790.0,4893.0,24,hourly_category_2012_2016,2012,11,12,0,False
2012-11-13,139733.0,114040.0,15910.0,2517.0,1991.0,5275.0,24,hourly_category_2012_2016,2012,11,13,1,False
2012-11-14,135888.0,111953.0,14829.0,2313.0,1823.0,4970.0,24,hourly_category_2012_2016,2012,11,14,2,False
2012-11-15,142429.0,118059.0,15002.0,2427.0,1796.0,5145.0,24,hourly_category_2012_2016,2012,11,15,3,False
2012-11-16,141647.0,117382.0,14735.0,2416.0,1894.0,5220.0,24,hourly_category_2012_2016,2012,11,16,4,False
2012-11-17,151093.0,137491.0,6605.0,1702.0,1087.0,4208.0,24,hourly_category_2012_2016,2012,11,17,5,True
2012-11-18,119661.0,112130.0,2483.0,1385.0,373.0,3290.0,24,hourly_category_2012_2016,2012,11,18,6,True
2012-11-19,132191.0,107747.0,15172.0,2492.0,1787.0,4993.0,24,hourly_category_2012_2016,2012,11,19,0,False
2012-11-20,138471.0,112703.0,16018.0,2558.0,1992.0,5200.0,24,hourly_category_2012_2016,2012,11,20,1,False
2012-11-21,142347.0,117009.0,15531.0,2509.0,1900.0,5398.0,24,hourly_category_2012_2016,2012,11,21,2,False
2012-11-22,149939.0,123922.0,15826.0,2678.0,1937.0,5576.0,24,hourly_category_2012_2016,2012,11,22,3,False
2012-11-23,150815.0,124668.0,15859.0,2666.0,2030.0,5592.0,24,hourly_category_2012_2016,2012,11,23,4,False
2012-11-24,163886.0,149087.0,7224.0,1984.0,1142.0,4449.0,24,hourly_category_2012_2016,2012,11,24,5,True
2012-11-25,128972.0,120843.0,2716.0,1534.0,384.0,3495.0,24,hourly_category_2012_2016,2012,11,25,6,True
2012-11-26,130563.0,107412.0,14169.0,2255.0,1631.0,5096.0,24,hourly_category_2012_2016,2012,11,26,0,False
2012-11-27,138705.0,114730.0,14489.0,2423.0,1829.0,5234.0,24,hourly_category_2012_2016,2012,11,27,1,False
2012-11-28,149362.0,124601.0,14794.0,2533.0,1823.0,5611.0,24,hourly_category_2012_2016,2012,11,28,2,False
2012-11-29,183686.0,157368.0,16302.0,2002.0,1861.0,6153.0,24,hourly_category_2012_2016,2012,11,29,3,False
2012-11-30,152252.0,126138.0,15870.0,2532.0,1860.0,5852.0,24,hourly_category_2012_2016,2012,11,30,4,False
2012-12-01,158444.0,143054.0,6994.0,1817.0,1169.0,5410.0,24,hourly_category_2012_2016,2012,12,1,5,True
2012-12-02,127364.0,118036.0,2889.0,1511.0,395.0,4533.0,24,hourly_category_2012_2016,2012,12,2,6,True
2012-12-03,138095.0,112532.0,15380.0,2486.0,1803.0,5894.0,24,hourly_category_2012_2016,2012,12,3,0,False
2012-12-04,149331.0,121429.0,16536.0,2508.0,2077.0,6781.0,24,hourly_category_2012_2016,2012,12,4,1,False
2012-12-05,151271.0,123593.0,16185.0,2561.0,2019.0,6913.0,24,hourly_category_2012_2016,2012,12,5,2,False
2012-12-06,152319.0,123917.0,16942.0,2405.0,2066.0,6989.0,24,hourly_category_2012_2016,2012,12,6,3,False
2012-12-07,112771.0,96117.0,8441.0,1780.0,1722.0,4711.0,24,hourly_category_2012_2016,2012,12,7,4,False
2012-12-08,123251.0,111485.0,4202.0,1667.0,746.0,5151.0,24,hourly_category_2012_2016,2012,12,8,5,True
2012-12-09,109623.0,100823.0,2749.0,1337.0,453.0,4261.0,24,hourly_category_2012_2016,2012,12,9,6,True
2012-12-10,134906.0,109447.0,15097.0,2107.0,1869.0,6386.0,24,hourly_category_2012_2016,2012,12,10,0,False
2012-12-11,147745.0,120159.0,15972.0,2296.0,2029.0,7289.0,24,hourly_category_2012_2016,2012,12,11,1,False
2012-12-12,153596.0,125288.0,16229.0,2315.0,1961.0,7803.0,24,hourly_category_2012_2016,2012,12,12,2,False
2012-12-13,162261.0,133091.0,16661.0,2287.0,1998.0,8224.0,24,hourly_category_2012_2016,2012,12,13,3,False
2012-12-14,129090.0,106774.0,11621.0,1950.0,1697.0,7048.0,24,hourly_category_2012_2016,2012,12,14,4,False
2012-12-15,157825.0,140947.0,7358.0,1618.0,1162.0,6740.0,24,hourly_category_2012_2016,2012,12,15,5,True
2012-12-16,145754.0,134379.0,3281.0,1376.0,508.0,6210.0,24,hourly_category_2012_2016,2012,12,16,6,True
2012-12-17,152057.0,124377.0,16339.0,1876.0,1821.0,7644.0,24,hourly_category_2012_2016,2012,12,17,0,False
2012-12-18,166215.0,136138.0,17298.0,2040.0,2207.0,8532.0,24,hourly_category_2012_2016,2012,12,18,1,False
2012-12-19,173881.0,142300.0,17356.0,2225.0,2078.0,9922.0,24,hourly_category_2012_2016,2012,12,19,2,False
2012-12-20,182672.0,150267.0,17588.0,2169.0,2057.0,10591.0,24,hourly_category_2012_2016,2012,12,20,3,False
2012-12-21,173468.0,142730.0,16467.0,2075.0,2099.0,10097.0,24,hourly_category_2012_2016,2012,12,21,4,False
2012-12-22,161907.0,143095.0,7128.0,1596.0,1265.0,8823.0,24,hourly_category_2012_2016,2012,12,22,5,True
2012-12-23,128797.0,116619.0,3055.0,1391.0,562.0,7170.0,24,hourly_category_2012_2016,2012,12,23,6,True
2012-12-24,127360.0,111033.0,7215.0,1455.0,1335.0,6322.0,24,hourly_category_2012_2016,2012,12,24,0,False
2012-12-25,81546.0,74864.0,1525.0,528.0,341.0,4288.0,24,hourly_category_2012_2016,2012,12,25,1,False
2012-12-26,80865.0,72905.0,1849.0,808.0,392.0,4911.0,24,hourly_category_2012_2016,2012,12,26,2,False
2012-12-27,122052.0,101329.0,10688.0,1300.0,1408.0,7327.0,24,hourly_category_2012_2016,2012,12,27,3,False
2012-12-28,122194.0,100671.0,10729.0,1366.0,1624.0,7804.0,24,hourly_category_2012_2016,2012,12,28,4,False
2012-12-29,102896.0,88903.0,4725.0,1552.0,1033.0,6683.0,24,hourly_category_2012_2016,2012,12,29,5,True
2012-12-30,83059.0,73072.0,2067.0,1371.0,370.0,6179.0,24,hourly_category_2012_2016,2012,12,30,6,True
2012-12-31,91074.0,76644.0,5443.0,1366.0,1110.0,6511.0,24,hourly_category_2012_2016,2012,12,31,0,False
2013-01-01,74186.0,66224.0,1622.0,1198.0,395.0,4747.0,24,hourly_category_2012_2016,2013,1,1,1,False
2013-01-02,97080.0,78947.0,9684.0,1572.0,1335.0,5542.0,24,hourly_category_2012_2016,2013,1,2,2,False
2013-01-03,108552.0,87912.0,11295.0,1580.0,1555.0,6210.0,24,hourly_category_2012_2016,2013,1,3,3,False
2013-01-04,115900.0,94696.0,11467.0,1539.0,1591.0,6607.0,24,hourly_category_2012_2016,2013,1,4,4,False
2013-01-05,124562.0,110091.0,5230.0,1537.0,972.0,6732.0,24,hourly_category_2012_2016,2013,1,5,5,True
2013-01-06,111477.0,101129.0,2436.0,1307.0,386.0,6219.0,24,hourly_category_2012_2016,2013,1,6,6,True
2013-01-07,113431.0,89686.0,12728.0,2321.0,1730.0,6966.0,24,hourly_category_2012_2016,2013,1,7,0,False
2013-01-08,124100.0,98249.0,14066.0,2328.0,1978.0,7479.0,24,hourly_category_2012_2016,2013,1,8,1,False
2013-01-09,127126.0,100995.0,14226.0,2289.0,1834.0,7782.0,24,hourly_category_2012_2016,2013,1,9,2,False
2013-01-10,137123.0,109757.0,14669.0,2382.0,1879.0,8436.0,24,hourly_category_2012_2016,2013,1,10,3,False
2013-01-11,141872.0,114086.0,14586.0,2314.0,1904.0,8982.0,24,hourly_category_2012_2016,2013,1,11,4,False
2013-01-12,161016.0,142357.0,6662.0,1813.0,1142.0,9042.0,24,hourly_category_2012_2016,2013,1,12,5,True
2013-01-13,125025.0,111926.0,2777.0,1409.0,382.0,8531.0,24,hourly_category_2012_2016,2013,1,13,6,True
2013-01-14,136016.0,103540.0,13353.0,1976.0,1586.0,15561.0,24,hourly_category_2012_2016,2013,1,14,0,False
2013-01-15,144393.0,109819.0,14077.0,2148.0,1844.0,16505.0,24,hourly_category_2012_2016,2013,1,15,1,False
2013-01-16,145514.0,111459.0,13837.0,2050.0,1753.0,16415.0,24,hourly_category_2012_2016,2013,1,16,2,False
2013-01-17,147104.0,112567.0,13848.0,2097.0,1807.0,16785.0,24,hourly_category_2012_2016,2013,1,17,3,False
2013-01-18,146063.0,112168.0,13406.0,2048.0,1800.0,16641.0,24,hourly_category_2012_2016,2013,1,18,4,False
2013-01-19,148736.0,121238.0,5843.0,1316.0,1021.0,19318.0,24,hourly_category_2012_2016,2013,1,19,5,True
2013-01-20,111704.0,88912.0,2075.0,1026.0,390.0,19301.0,24,hourly_category_2012_2016,2013,1,20,6,True
2013-01-21,130482.0,104436.0,13785.0,2058.0,1736.0,8467.0,24,hourly_category_2012_2016,2013,1,21,0,False
2013-01-22,138403.0,110662.0,14519.0,2213.0,1908.0,9101.0,24,hourly_category_2012_2016,2013,1,22,1,False
2013-01-23,142587.0,114020.0,14583.0,2302.0,1798.0,9884.0,24,hourly_category_2012_2016,2013,1,23,2,False
2013-01-24,147562.0,118731.0,14779.0,2222.0,1786.0,10044.0,24,hourly_category_2012_2016,2013,1,24,3,False
2013-01-25,146136.0,117548.0,14214.0,2310.0,1852.0,10212.0,24,hourly_category_2012_2016,2013,1,25,4,False
2013-01-26,152366.0,134290.0,6423.0,1655.0,1108.0,8890.0,24,hourly_category_2012_2016,2013,1,26,5,True
2013-01-27,121221.0,109664.0,2384.0,1442.0,390.0,7341.0,24,hourly_category_2012_2016,2013,1,27,6,True
2013-01-28,134034.0,102881.0,13021.0,2084.0,1597.0,14451.0,24,hourly_category_2012_2016,2013,1,28,0,False
2013-01-29,138387.0,102502.0,13506.0,2276.0,1795.0,18308.0,24,hourly_category_2012_2016,2013,1,29,1,False
2013-01-30,141249.0,103160.0,13325.0,2354.0,1634.0,20776.0,24,hourly_category_2012_2016,2013,1,30,2,False
2013-01-31,146352.0,104615.0,13092.0,2292.0,1667.0,24686.0,24,hourly_category_2012_2016,2013,1,31,3,False
2013-02-01,141580.0,97483.0,11628.0,2170.0,1628.0,28671.0,24,hourly_category_2012_2016,2013,2,1,4,False
2013-02-02,131603.0,86341.0,4170.0,1167.0,763.0,39162.0,24,hourly_category_2012_2016,2013,2,2,5,True
2013-02-03,103424.0,67268.0,1486.0,924.0,266.0,33480.0,24,hourly_category_2012_2016,2013,2,3,6,True
2013-02-04,127378.0,100712.0,13707.0,2207.0,1637.0,9115.0,24,hourly_category_2012_2016,2013,2,4,0,False
2013-02-05,137751.0,104436.0,14015.0,2395.0,1883.0,15022.0,24,hourly_category_2012_2016,2013,2,5,1,False
2013-02-06,143507.0,112567.0,14224.0,2505.0,1825.0,12386.0,24,hourly_category_2012_2016,2013,2,6,2,False
2013-02-07,150939.0,120720.0,14743.0,2452.0,1907.0,11117.0,24,hourly_category_2012_2016,2013,2,7,3,False
2013-02-08,147231.0,117007.0,14655.0,2587.0,1976.0,11006.0,24,hourly_category_2012_2016,2013,2,8,4,False
2013-02-09,148108.0,129335.0,6319.0,1811.0,1119.0,9524.0,24,hourly_category_2012_2016,2013,2,9,5,True
2013-02-10,119236.0,107025.0,2499.0,1492.0,368.0,7852.0,24,hourly_category_2012_2016,2013,2,10,6,True
2013-02-11,111683.0,86375.0,12517.0,2255.0,1627.0,8909.0,24,hourly_category_2012_2016,2013,2,11,0,False
2013-02-12,120950.0,94799.0,12469.0,2360.0,1788.0,9534.0,24,hourly_category_2012_2016,2013,2,12,1,False
2013-02-13,137148.0,107695.0,14583.0,2428.0,1787.0,10655.0,24,hourly_category_2012_2016,2013,2,13,2,False
2013-02-14,143088.0,113241.0,14534.0,2332.0,1824.0,11157.0,24,hourly_category_2012_2016,2013,2,14,3,False
2013-02-15,134394.0,105363.0,13923.0,2425.0,1855.0,10828.0,24,hourly_category_2012_2016,2013,2,15,4,False
2013-02-16,134774.0,116697.0,6151.0,1798.0,1056.0,9072.0,24,hourly_category_2012_2016,2013,2,16,5,True
2013-02-17,114462.0,102201.0,2487.0,1556.0,452.0,7766.0,24,hourly_category_2012_2016,2013,2,17,6,True
2013-02-18,129188.0,100570.0,14230.0,2424.0,1665.0,10299.0,24,hourly_category_2012_2016,2013,2,18,0,False
2013-02-19,141820.0,111099.0,15087.0,2484.0,1936.0,11214.0,24,hourly_category_2012_2016,2013,2,19,1,False
2013-02-20,149445.0,116975.0,15140.0,2471.0,1813.0,13046.0,24,hourly_category_2012_2016,2013,2,20,2,False
2013-02-21,158625.0,126334.0,14833.0,2363.0,1836.0,13259.0,24,hourly_category_2012_2016,2013,2,21,3,False
2013-02-22,155784.0,123564.0,14417.0,2342.0,1852.0,13609.0,24,hourly_category_2012_2016,2013,2,22,4,False
2013-02-23,165265.0,141300.0,6608.0,1744.0,1009.0,14604.0,24,hourly_category_2012_2016,2013,2,23,5,True
2013-02-24,126451.0,110851.0,2658.0,1267.0,430.0,11245.0,24,hourly_category_2012_2016,2013,2,24,6,True
2013-02-25,137743.0,104745.0,13037.0,2147.0,1758.0,16056.0,24,hourly_category_2012_2016,2013,2,25,0,False
2013-02-26,139144.0,99444.0,13058.0,2099.0,1750.0,22793.0,24,hourly_category_2012_2016,2013,2,26,1,False
2013-02-27,143398.0,102771.0,12999.0,2396.0,1651.0,23581.0,24,hourly_category_2012_2016,2013,2,27,2,False
2013-02-28,150478.0,108316.0,13447.0,2330.0,1667.0,24718.0,24,hourly_category_2012_2016,2013,2,28,3,False
2013-03-01,145564.0,103972.0,12842.0,2456.0,1710.0,24584.0,24,hourly_category_2012_2016,2013,3,1,4,False
2013-03-02,146867.0,112011.0,5573.0,1666.0,925.0,26692.0,24,hourly_category_2012_2016,2013,3,2,5,True
2013-03-03,123227.0,96550.0,2144.0,1398.0,345.0,22790.0,24,hourly_category_2012_2016,2013,3,3,6,True
2013-03-04,134715.0,97992.0,13464.0,2367.0,1623.0,19269.0,24,hourly_category_2012_2016,2013,3,4,0,False
2013-03-05,143700.0,102347.0,13625.0,2501.0,1688.0,23539.0,24,hourly_category_2012_2016,2013,3,5,1,False
2013-03-06,149979.0,110829.0,13236.0,2334.0,1614.0,21966.0,24,hourly_category_2012_2016,2013,3,6,2,False
2013-03-07,154298.0,114855.0,13373.0,2163.0,1665.0,22242.0,24,hourly_category_2012_2016,2013,3,7,3,False
2013-03-08,152088.0,112884.0,13427.0,2168.0,1735.0,21874.0,24,hourly_category_2012_2016,2013,3,8,4,False
2013-03-09,153669.0,124042.0,5801.0,1601.0,999.0,21226.0,24,hourly_category_2012_2016,2013,3,9,5,True
2013-03-10,123727.0,100378.0,2230.0,1285.0,367.0,19467.0,24,hourly_category_2012_2016,2013,3,10,6,True
