Anno,Mese,Cerchia,Incidenti,Morti,Feriti,month_start,inside_mura_spagnole,total_accesses,mean_daily_accesses,days_observed,source_days_hourly_category,source_days_daily_total,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,share_persone,share_merci,share_bus,share_altro,share_nc,incidents_per_100k_area_c_accesses,injuries_per_100k_area_c_accesses,deaths_per_100k_area_c_accesses
2004,12,Dalla Nuova Circonvallazione ai confini del Comune,785,3,1109,2004-12-01,False,,,,,,,,,,,,,,,,,,
2004,12,Dalle Mura Spagnole alla Nuova Circonvallazione,389,4,502,2004-12-01,False,,,,,,,,,,,,,,,,,,
2004,12,Entro la Cerchia dei Navigli,45,0,54,2004-12-01,True,,,,,,,,,,,,,,,,,,
2004,12,Senza indicazioni,60,0,84,2004-12-01,False,,,,,,,,,,,,,,,,,,
2005,1,Dalla Cerchia dei Navigli alle Mura Spagnole,68,1,87,2005-01-01,True,,,,,,,,,,,,,,,,,,
2005,1,Dalla Nuova Circonvallazione ai confini del Comune,625,6,870,2005-01-01,False,,,,,,,,,,,,,,,,,,
2005,1,Dalle Mura Spagnole alla Nuova Circonvallazione,305,1,434,2005-01-01,False,,,,,,,,,,,,,,,,,,
2005,1,Entro la Cerchia dei Navigli,29,0,35,2005-01-01,True,,,,,,,,,,,,,,,,,,
2005,1,Senza indicazioni,41,0,56,2005-01-01,False,,,,,,,,,,,,,,,,,,
2005,2,Dalla Cerchia dei Navigli alle Mura Spagnole,68,1,95,2005-02-01,True,,,,,,,,,,,,,,,,,,
2005,2,Dalla Nuova Circonvallazione ai confini del Comune,621,6,832,2005-02-01,False,,,,,,,,,,,,,,,,,,
2005,2,Dalle Mura Spagnole alla Nuova Circonvallazione,326,3,469,2005-02-01,False,,,,,,,,,,,,,,,,,,
2005,2,Entro la Cerchia dei Navigli,33,0,33,2005-02-01,True,,,,,,,,,,,,,,,,,,
2005,2,Senza indicazioni,50,0,64,2005-02-01,False,,,,,,,,,,,,,,,,,,
2005,3,Dalla Cerchia dei Navigli alle Mura Spagnole,66,1,76,2005-03-01,True,,,,,,,,,,,,,,,,,,
2005,3,Dalla Nuova Circonvallazione ai confini del Comune,714,8,970,2005-03-01,False,,,,,,,,,,,,,,,,,,
2005,3,Dalle Mura Spagnole alla Nuova Circonvallazione,320,1,406,2005-03-01,False,,,,,,,,,,,,,,,,,,
2005,3,Entro la Cerchia dei Navigli,28,0,30,2005-03-01,True,,,,,,,,,,,,,,,,,,
2005,3,Senza indicazioni,57,0,82,2005-03-01,False,,,,,,,,,,,,,,,,,,
2005,4,Dalla Cerchia dei Navigli alle Mura Spagnole,90,0,118,2005-04-01,True,,,,,,,,,,,,,,,,,,
2005,4,Dalla Nuova Circonvallazione ai confini del Comune,740,4,991,2005-04-01,False,,,,,,,,,,,,,,,,,,
2005,4,Dalle Mura Spagnole alla Nuova Circonvallazione,384,0,506,2005-04-01,False,,,,,,,,,,,,,,,,,,
2005,4,Entro la Cerchia dei Navigli,36,1,40,2005-04-01,True,,,,,,,,,,,,,,,,,,
2005,4,Senza indicazioni,59,0,82,2005-04-01,False,,,,,,,,,,,,,,,,,,
2005,5,Dalla Cerchia dei Navigli alle Mura Spagnole,97,0,137,2005-05-01,True,,,,,,,,,,,,,,,,,,
2005,5,Dalla Nuova Circonvallazione ai confini del Comune,884,6,1186,2005-05-01,False,,,,,,,,,,,,,,,,,,
2005,5,Dalle Mura Spagnole alla Nuova Circonvallazione,420,1,550,2005-05-01,False,,,,,,,,,,,,,,,,,,
2005,5,Entro la Cerchia dei Navigli,60,0,70,2005-05-01,True,,,,,,,,,,,,,,,,,,
2005,5,Senza indicazioni,79,0,95,2005-05-01,False,,,,,,,,,,,,,,,,,,
2005,6,Dalla Cerchia dei Navigli alle Mura Spagnole,87,1,105,2005-06-01,True,,,,,,,,,,,,,,,,,,
2005,6,Dalla Nuova Circonvallazione ai confini del Comune,827,2,1136,2005-06-01,False,,,,,,,,,,,,,,,,,,
2005,6,Dalle Mura Spagnole alla Nuova Circonvallazione,421,1,559,2005-06-01,False,,,,,,,,,,,,,,,,,,
2005,6,Entro la Cerchia dei Navigli,40,0,51,2005-06-01,True,,,,,,,,,,,,,,,,,,
2005,6,Senza indicazioni,61,0,78,2005-06-01,False,,,,,,,,,,,,,,,,,,
2005,7,Dalla Cerchia dei Navigli alle Mura Spagnole,84,0,110,2005-07-01,True,,,,,,,,,,,,,,,,,,
2005,7,Dalla Nuova Circonvallazione ai confini del Comune,847,3,1135,2005-07-01,False,,,,,,,,,,,,,,,,,,
2005,7,Dalle Mura Spagnole alla Nuova Circonvallazione,398,0,533,2005-07-01,False,,,,,,,,,,,,,,,,,,
2005,7,Entro la Cerchia dei Navigli,35,0,41,2005-07-01,True,,,,,,,,,,,,,,,,,,
2005,7,Senza indicazioni,61,2,80,2005-07-01,False,,,,,,,,,,,,,,,,,,
2005,8,Dalla Cerchia dei Navigli alle Mura Spagnole,34,0,47,2005-08-01,True,,,,,,,,,,,,,,,,,,
2005,8,Dalla Nuova Circonvallazione ai confini del Comune,505,4,679,2005-08-01,False,,,,,,,,,,,,,,,,,,
2005,8,Dalle Mura Spagnole alla Nuova Circonvallazione,198,0,266,2005-08-01,False,,,,,,,,,,,,,,,,,,
2005,8,Entro la Cerchia dei Navigli,20,0,26,2005-08-01,True,,,,,,,,,,,,,,,,,,
2005,8,Senza indicazioni,39,0,51,2005-08-01,False,,,,,,,,,,,,,,,,,,
2005,9,Dalla Cerchia dei Navigli alle Mura Spagnole,101,1,125,2005-09-01,True,,,,,,,,,,,,,,,,,,
2005,9,Dalla Nuova Circonvallazione ai confini del Comune,811,7,1096,2005-09-01,False,,,,,,,,,,,,,,,,,,
2005,9,Dalle Mura Spagnole alla Nuova Circonvallazione,333,2,434,2005-09-01,False,,,,,,,,,,,,,,,,,,
2005,9,Entro la Cerchia dei Navigli,33,0,36,2005-09-01,True,,,,,,,,,,,,,,,,,,
2005,9,Senza indicazioni,64,0,96,2005-09-01,False,,,,,,,,,,,,,,,,,,
2005,10,Dalla Cerchia dei Navigli alle Mura Spagnole,88,1,113,2005-10-01,True,,,,,,,,,,,,,,,,,,
2005,10,Dalla Nuova Circonvallazione ai confini del Comune,796,5,1069,2005-10-01,False,,,,,,,,,,,,,,,,,,
2005,10,Dalle Mura Spagnole alla Nuova Circonvallazione,410,1,538,2005-10-01,False,,,,,,,,,,,,,,,,,,
2005,10,Entro la Cerchia dei Navigli,50,0,62,2005-10-01,True,,,,,,,,,,,,,,,,,,
2005,10,Senza indicazioni,64,0,89,2005-10-01,False,,,,,,,,,,,,,,,,,,
2005,11,Dalla Cerchia dei Navigli alle Mura Spagnole,95,1,123,2005-11-01,True,,,,,,,,,,,,,,,,,,
2005,11,Dalla Nuova Circonvallazione ai confini del Comune,823,2,1096,2005-11-01,False,,,,,,,,,,,,,,,,,,
2005,11,Dalle Mura Spagnole alla Nuova Circonvallazione,415,0,563,2005-11-01,False,,,,,,,,,,,,,,,,,,
2005,11,Entro la Cerchia dei Navigli,43,0,48,2005-11-01,True,,,,,,,,,,,,,,,,,,
2005,11,Senza indicazioni,79,2,124,2005-11-01,False,,,,,,,,,,,,,,,,,,
2005,12,Dalla Cerchia dei Navigli alle Mura Spagnole,77,0,106,2005-12-01,True,,,,,,,,,,,,,,,,,,
2005,12,Dalla Nuova Circonvallazione ai confini del Comune,632,4,895,2005-12-01,False,,,,,,,,,,,,,,,,,,
2005,12,Dalle Mura Spagnole alla Nuova Circonvallazione,318,3,437,2005-12-01,False,,,,,,,,,,,,,,,,,,
2005,12,Entro la Cerchia dei Navigli,30,0,38,2005-12-01,True,,,,,,,,,,,,,,,,,,
2005,12,Senza indicazioni,62,1,84,2005-12-01,False,,,,,,,,,,,,,,,,,,
2006,1,Dalla Cerchia dei Navigli alle Mura Spagnole,106,1,129,2006-01-01,True,,,,,,,,,,,,,,,,,,
2006,1,Dalla Nuova Circonvallazione ai confini del Comune,672,5,919,2006-01-01,False,,,,,,,,,,,,,,,,,,
2006,1,Dalle Mura Spagnole alla Nuova Circonvallazione,336,1,470,2006-01-01,False,,,,,,,,,,,,,,,,,,
2006,1,Entro la Cerchia dei Navigli,43,0,48,2006-01-01,True,,,,,,,,,,,,,,,,,,
2006,1,Senza indicazioni,50,1,62,2006-01-01,False,,,,,,,,,,,,,,,,,,
2006,2,Dalla Cerchia dei Navigli alle Mura Spagnole,50,2,64,2006-02-01,True,,,,,,,,,,,,,,,,,,
2006,2,Dalla Nuova Circonvallazione ai confini del Comune,555,9,755,2006-02-01,False,,,,,,,,,,,,,,,,,,
2006,2,Dalle Mura Spagnole alla Nuova Circonvallazione,268,2,346,2006-02-01,False,,,,,,,,,,,,,,,,,,
2006,2,Entro la Cerchia dei Navigli,27,0,32,2006-02-01,True,,,,,,,,,,,,,,,,,,
2006,2,Senza indicazioni,40,2,52,2006-02-01,False,,,,,,,,,,,,,,,,,,
2006,3,Dalla Cerchia dei Navigli alle Mura Spagnole,70,0,98,2006-03-01,True,,,,,,,,,,,,,,,,,,
2006,3,Dalla Nuova Circonvallazione ai confini del Comune,749,2,1013,2006-03-01,False,,,,,,,,,,,,,,,,,,
2006,3,Dalle Mura Spagnole alla Nuova Circonvallazione,370,2,469,2006-03-01,False,,,,,,,,,,,,,,,,,,
2006,3,Entro la Cerchia dei Navigli,28,0,34,2006-03-01,True,,,,,,,,,,,,,,,,,,
2006,3,Senza indicazioni,79,0,105,2006-03-01,False,,,,,,,,,,,,,,,,,,
2006,4,Dalla Cerchia dei Navigli alle Mura Spagnole,93,2,118,2006-04-01,True,,,,,,,,,,,,,,,,,,
2006,4,Dalla Nuova Circonvallazione ai confini del Comune,667,1,914,2006-04-01,False,,,,,,,,,,,,,,,,,,
2006,4,Dalle Mura Spagnole alla Nuova Circonvallazione,332,1,470,2006-04-01,False,,,,,,,,,,,,,,,,,,
2006,4,Entro la Cerchia dei Navigli,34,0,40,2006-04-01,True,,,,,,,,,,,,,,,,,,
2006,4,Senza indicazioni,48,1,61,2006-04-01,False,,,,,,,,,,,,,,,,,,
2006,5,Dalla Cerchia dei Navigli alle Mura Spagnole,93,0,117,2006-05-01,True,,,,,,,,,,,,,,,,,,
2006,5,Dalla Nuova Circonvallazione ai confini del Comune,781,2,1041,2006-05-01,False,,,,,,,,,,,,,,,,,,
2006,5,Dalle Mura Spagnole alla Nuova Circonvallazione,424,3,571,2006-05-01,False,,,,,,,,,,,,,,,,,,
2006,5,Entro la Cerchia dei Navigli,42,0,51,2006-05-01,True,,,,,,,,,,,,,,,,,,
2006,5,Senza indicazioni,71,1,102,2006-05-01,False,,,,,,,,,,,,,,,,,,
2006,6,Dalla Cerchia dei Navigli alle Mura Spagnole,99,0,123,2006-06-01,True,,,,,,,,,,,,,,,,,,
2006,6,Dalla Nuova Circonvallazione ai confini del Comune,871,5,1150,2006-06-01,False,,,,,,,,,,,,,,,,,,
2006,6,Dalle Mura Spagnole alla Nuova Circonvallazione,390,2,520,2006-06-01,False,,,,,,,,,,,,,,,,,,
2006,6,Entro la Cerchia dei Navigli,43,0,53,2006-06-01,True,,,,,,,,,,,,,,,,,,
2006,6,Senza indicazioni,62,0,79,2006-06-01,False,,,,,,,,,,,,,,,,,,
2006,7,Dalla Cerchia dei Navigli alle Mura Spagnole,78,0,109,2006-07-01,True,,,,,,,,,,,,,,,,,,
2006,7,Dalla Nuova Circonvallazione ai confini del Comune,794,10,1093,2006-07-01,False,,,,,,,,,,,,,,,,,,
2006,7,Dalle Mura Spagnole alla Nuova Circonvallazione,376,4,487,2006-07-01,False,,,,,,,,,,,,,,,,,,
2006,7,Entro la Cerchia dei Navigli,34,0,40,2006-07-01,True,,,,,,,,,,,,,,,,,,
2006,7,Senza indicazioni,60,0,74,2006-07-01,False,,,,,,,,,,,,,,,,,,
2006,8,Dalla Cerchia dei Navigli alle Mura Spagnole,40,0,47,2006-08-01,True,,,,,,,,,,,,,,,,,,
2006,8,Dalla Nuova Circonvallazione ai confini del Comune,428,2,628,2006-08-01,False,,,,,,,,,,,,,,,,,,
2006,8,Dalle Mura Spagnole alla Nuova Circonvallazione,170,3,249,2006-08-01,False,,,,,,,,,,,,,,,,,,
2006,8,Entro la Cerchia dei Navigli,15,0,16,2006-08-01,True,,,,,,,,,,,,,,,,,,
2006,8,Senza indicazioni,29,0,40,2006-08-01,False,,,,,,,,,,,,,,,,,,
2006,9,Dalla Cerchia dei Navigli alle Mura Spagnole,71,0,91,2006-09-01,True,,,,,,,,,,,,,,,,,,
2006,9,Dalla Nuova Circonvallazione ai confini del Comune,743,3,1027,2006-09-01,False,,,,,,,,,,,,,,,,,,
2006,9,Dalle Mura Spagnole alla Nuova Circonvallazione,360,1,464,2006-09-01,False,,,,,,,,,,,,,,,,,,
2006,9,Entro la Cerchia dei Navigli,39,0,47,2006-09-01,True,,,,,,,,,,,,,,,,,,
2006,9,Senza indicazioni,50,0,73,2006-09-01,False,,,,,,,,,,,,,,,,,,
2006,10,Dalla Cerchia dei Navigli alle Mura Spagnole,93,0,121,2006-10-01,True,,,,,,,,,,,,,,,,,,
2006,10,Dalla Nuova Circonvallazione ai confini del Comune,835,5,1129,2006-10-01,False,,,,,,,,,,,,,,,,,,
2006,10,Dalle Mura Spagnole alla Nuova Circonvallazione,441,2,550,2006-10-01,False,,,,,,,,,,,,,,,,,,
2006,10,Entro la Cerchia dei Navigli,40,1,47,2006-10-01,True,,,,,,,,,,,,,,,,,,
2006,10,Senza indicazioni,62,0,82,2006-10-01,False,,,,,,,,,,,,,,,,,,
2006,11,Dalla Cerchia dei Navigli alle Mura Spagnole,89,0,111,2006-11-01,True,,,,,,,,,,,,,,,,,,
2006,11,Dalla Nuova Circonvallazione ai confini del Comune,791,3,1098,2006-11-01,False,,,,,,,,,,,,,,,,,,
2006,11,Dalle Mura Spagnole alla Nuova Circonvallazione,435,1,585,2006-11-01,False,,,,,,,,,,,,,,,,,,
2006,11,Entro la Cerchia dei Navigli,53,0,65,2006-11-01,True,,,,,,,,,,,,,,,,,,
2006,11,Senza indicazioni,68,0,91,2006-11-01,False,,,,,,,,,,,,,,,,,,
2006,12,Dalla Cerchia dei Navigli alle Mura Spagnole,83,0,111,2006-12-01,True,,,,,,,,,,,,,,,,,,
2006,12,Dalla Nuova Circonvallazione ai confini del Comune,751,4,1014,2006-12-01,False,,,,,,,,,,,,,,,,,,
2006,12,Dalle Mura Spagnole alla Nuova Circonvallazione,348,3,470,2006-12-01,False,,,,,,,,,,,,,,,,,,
2006,12,Entro la Cerchia dei Navigli,27,0,32,2006-12-01,True,,,,,,,,,,,,,,,,,,
2006,12,Senza indicazioni,56,0,73,2006-12-01,False,,,,,,,,,,,,,,,,,,
2007,1,Dalla Cerchia dei Navigli alle Mura Spagnole,81,0,104,2007-01-01,True,,,,,,,,,,,,,,,,,,
2007,1,Dalla Nuova Circonvallazione ai confini del Comune,636,3,858,2007-01-01,False,,,,,,,,,,,,,,,,,,
2007,1,Dalle Mura Spagnole alla Nuova Circonvallazione,312,1,405,2007-01-01,False,,,,,,,,,,,,,,,,,,
2007,1,Entro la Cerchia dei Navigli,41,0,50,2007-01-01,True,,,,,,,,,,,,,,,,,,
2007,1,Senza indicazioni,53,0,62,2007-01-01,False,,,,,,,,,,,,,,,,,,
2007,2,Dalla Cerchia dei Navigli alle Mura Spagnole,63,0,76,2007-02-01,True,,,,,,,,,,,,,,,,,,
2007,2,Dalla Nuova Circonvallazione ai confini del Comune,606,6,867,2007-02-01,False,,,,,,,,,,,,,,,,,,
2007,2,Dalle Mura Spagnole alla Nuova Circonvallazione,321,1,436,2007-02-01,False,,,,,,,,,,,,,,,,,,
2007,2,Entro la Cerchia dei Navigli,32,0,33,2007-02-01,True,,,,,,,,,,,,,,,,,,
2007,2,Senza indicazioni,36,1,51,2007-02-01,False,,,,,,,,,,,,,,,,,,
2007,3,Dalla Cerchia dei Navigli alle Mura Spagnole,83,1,98,2007-03-01,True,,,,,,,,,,,,,,,,,,
2007,3,Dalla Nuova Circonvallazione ai confini del Comune,743,8,988,2007-03-01,False,,,,,,,,,,,,,,,,,,
2007,3,Dalle Mura Spagnole alla Nuova Circonvallazione,347,3,464,2007-03-01,False,,,,,,,,,,,,,,,,,,
2007,3,Entro la Cerchia dei Navigli,39,0,50,2007-03-01,True,,,,,,,,,,,,,,,,,,
2007,3,Senza indicazioni,59,0,75,2007-03-01,False,,,,,,,,,,,,,,,,,,
2007,4,Dalla Cerchia dei Navigli alle Mura Spagnole,54,1,67,2007-04-01,True,,,,,,,,,,,,,,,,,,
2007,4,Dalla Nuova Circonvallazione ai confini del Comune,731,4,1027,2007-04-01,False,,,,,,,,,,,,,,,,,,
2007,4,Dalle Mura Spagnole alla Nuova Circonvallazione,328,1,447,2007-04-01,False,,,,,,,,,,,,,,,,,,
2007,4,Entro la Cerchia dei Navigli,26,0,41,2007-04-01,True,,,,,,,,,,,,,,,,,,
2007,4,Senza indicazioni,52,0,61,2007-04-01,False,,,,,,,,,,,,,,,,,,
2007,5,Dalla Cerchia dei Navigli alle Mura Spagnole,93,0,120,2007-05-01,True,,,,,,,,,,,,,,,,,,
2007,5,Dalla Nuova Circonvallazione ai confini del Comune,803,3,1099,2007-05-01,False,,,,,,,,,,,,,,,,,,
2007,5,Dalle Mura Spagnole alla Nuova Circonvallazione,389,3,496,2007-05-01,False,,,,,,,,,,,,,,,,,,
2007,5,Entro la Cerchia dei Navigli,39,0,52,2007-05-01,True,,,,,,,,,,,,,,,,,,
2007,5,Senza indicazioni,60,0,77,2007-05-01,False,,,,,,,,,,,,,,,,,,
2007,6,Dalla Cerchia dei Navigli alle Mura Spagnole,89,2,108,2007-06-01,True,,,,,,,,,,,,,,,,,,
2007,6,Dalla Nuova Circonvallazione ai confini del Comune,757,3,1044,2007-06-01,False,,,,,,,,,,,,,,,,,,
2007,6,Dalle Mura Spagnole alla Nuova Circonvallazione,385,2,507,2007-06-01,False,,,,,,,,,,,,,,,,,,
2007,6,Entro la Cerchia dei Navigli,29,0,43,2007-06-01,True,,,,,,,,,,,,,,,,,,
2007,6,Senza indicazioni,55,1,76,2007-06-01,False,,,,,,,,,,,,,,,,,,
2007,7,Dalla Cerchia dei Navigli alle Mura Spagnole,84,0,102,2007-07-01,True,,,,,,,,,,,,,,,,,,
2007,7,Dalla Nuova Circonvallazione ai confini del Comune,832,6,1149,2007-07-01,False,,,,,,,,,,,,,,,,,,
2007,7,Dalle Mura Spagnole alla Nuova Circonvallazione,342,3,447,2007-07-01,False,,,,,,,,,,,,,,,,,,
2007,7,Entro la Cerchia dei Navigli,38,0,47,2007-07-01,True,,,,,,,,,,,,,,,,,,
2007,7,Senza indicazioni,40,0,52,2007-07-01,False,,,,,,,,,,,,,,,,,,
2007,8,Dalla Cerchia dei Navigli alle Mura Spagnole,26,0,36,2007-08-01,True,,,,,,,,,,,,,,,,,,
2007,8,Dalla Nuova Circonvallazione ai confini del Comune,398,7,551,2007-08-01,False,,,,,,,,,,,,,,,,,,
2007,8,Dalle Mura Spagnole alla Nuova Circonvallazione,167,0,238,2007-08-01,False,,,,,,,,,,,,,,,,,,
2007,8,Entro la Cerchia dei Navigli,21,0,24,2007-08-01,True,,,,,,,,,,,,,,,,,,
2007,8,Senza indicazioni,26,0,35,2007-08-01,False,,,,,,,,,,,,,,,,,,
2007,9,Dalla Cerchia dei Navigli alle Mura Spagnole,79,0,96,2007-09-01,True,,,,,,,,,,,,,,,,,,
2007,9,Dalla Nuova Circonvallazione ai confini del Comune,794,4,1077,2007-09-01,False,,,,,,,,,,,,,,,,,,
2007,9,Dalle Mura Spagnole alla Nuova Circonvallazione,345,0,436,2007-09-01,False,,,,,,,,,,,,,,,,,,
2007,9,Entro la Cerchia dei Navigli,42,0,50,2007-09-01,True,,,,,,,,,,,,,,,,,,
2007,9,Senza indicazioni,47,0,56,2007-09-01,False,,,,,,,,,,,,,,,,,,
2007,10,Dalla Cerchia dei Navigli alle Mura Spagnole,88,0,115,2007-10-01,True,,,,,,,,,,,,,,,,,,
2007,10,Dalla Nuova Circonvallazione ai confini del Comune,784,5,1014,2007-10-01,False,,,,,,,,,,,,,,,,,,
2007,10,Dalle Mura Spagnole alla Nuova Circonvallazione,408,4,507,2007-10-01,False,,,,,,,,,,,,,,,,,,
2007,10,Entro la Cerchia dei Navigli,45,0,56,2007-10-01,True,,,,,,,,,,,,,,,,,,
2007,10,Senza indicazioni,45,0,58,2007-10-01,False,,,,,,,,,,,,,,,,,,
2007,11,Dalla Cerchia dei Navigli alle Mura Spagnole,86,0,101,2007-11-01,True,,,,,,,,,,,,,,,,,,
2007,11,Dalla Nuova Circonvallazione ai confini del Comune,756,7,994,2007-11-01,False,,,,,,,,,,,,,,,,,,
2007,11,Dalle Mura Spagnole alla Nuova Circonvallazione,376,1,530,2007-11-01,False,,,,,,,,,,,,,,,,,,
2007,11,Entro la Cerchia dei Navigli,31,0,33,2007-11-01,True,,,,,,,,,,,,,,,,,,
2007,11,Senza indicazioni,53,0,73,2007-11-01,False,,,,,,,,,,,,,,,,,,
2007,12,Dalla Cerchia dei Navigli alle Mura Spagnole,74,0,97,2007-12-01,True,,,,,,,,,,,,,,,,,,
2007,12,Dalla Nuova Circonvallazione ai confini del Comune,634,0,853,2007-12-01,False,,,,,,,,,,,,,,,,,,
2007,12,Dalle Mura Spagnole alla Nuova Circonvallazione,283,1,381,2007-12-01,False,,,,,,,,,,,,,,,,,,
2007,12,Entro la Cerchia dei Navigli,42,0,52,2007-12-01,True,,,,,,,,,,,,,,,,,,
2007,12,Senza indicazioni,48,0,65,2007-12-01,False,,,,,,,,,,,,,,,,,,
2008,1,Dalla Cerchia dei Navigli alle Mura Spagnole,50,0,72,2008-01-01,True,,,,,,,,,,,,,,,,,,
2008,1,Dalla Nuova Circonvallazione ai confini del Comune,618,3,873,2008-01-01,False,,,,,,,,,,,,,,,,,,
2008,1,Dalle Mura Spagnole alla Nuova Circonvallazione,263,1,363,2008-01-01,False,,,,,,,,,,,,,,,,,,
2008,1,Entro la Cerchia dei Navigli,23,1,31,2008-01-01,True,,,,,,,,,,,,,,,,,,
2008,1,Senza indicazioni,36,2,55,2008-01-01,False,,,,,,,,,,,,,,,,,,
2008,2,Dalla Cerchia dei Navigli alle Mura Spagnole,80,1,147,2008-02-01,True,,,,,,,,,,,,,,,,,,
2008,2,Dalla Nuova Circonvallazione ai confini del Comune,634,3,873,2008-02-01,False,,,,,,,,,,,,,,,,,,
2008,2,Dalle Mura Spagnole alla Nuova Circonvallazione,298,1,379,2008-02-01,False,,,,,,,,,,,,,,,,,,
2008,2,Entro la Cerchia dei Navigli,24,0,28,2008-02-01,True,,,,,,,,,,,,,,,,,,
2008,2,Senza indicazioni,43,1,61,2008-02-01,False,,,,,,,,,,,,,,,,,,
2008,3,Dalla Cerchia dei Navigli alle Mura Spagnole,61,0,73,2008-03-01,True,,,,,,,,,,,,,,,,,,
2008,3,Dalla Nuova Circonvallazione ai confini del Comune,684,6,958,2008-03-01,False,,,,,,,,,,,,,,,,,,
2008,3,Dalle Mura Spagnole alla Nuova Circonvallazione,355,0,485,2008-03-01,False,,,,,,,,,,,,,,,,,,
2008,3,Entro la Cerchia dei Navigli,47,0,63,2008-03-01,True,,,,,,,,,,,,,,,,,,
2008,3,Senza indicazioni,31,0,42,2008-03-01,False,,,,,,,,,,,,,,,,,,
2008,4,Dalla Cerchia dei Navigli alle Mura Spagnole,71,0,90,2008-04-01,True,,,,,,,,,,,,,,,,,,
2008,4,Dalla Nuova Circonvallazione ai confini del Comune,746,2,1009,2008-04-01,False,,,,,,,,,,,,,,,,,,
2008,4,Dalle Mura Spagnole alla Nuova Circonvallazione,308,2,419,2008-04-01,False,,,,,,,,,,,,,,,,,,
2008,4,Entro la Cerchia dei Navigli,38,0,45,2008-04-01,True,,,,,,,,,,,,,,,,,,
2008,4,Senza indicazioni,48,0,67,2008-04-01,False,,,,,,,,,,,,,,,,,,
2008,5,Dalla Cerchia dei Navigli alle Mura Spagnole,60,0,78,2008-05-01,True,,,,,,,,,,,,,,,,,,
2008,5,Dalla Nuova Circonvallazione ai confini del Comune,707,7,980,2008-05-01,False,,,,,,,,,,,,,,,,,,
2008,5,Dalle Mura Spagnole alla Nuova Circonvallazione,308,2,434,2008-05-01,False,,,,,,,,,,,,,,,,,,
2008,5,Entro la Cerchia dei Navigli,27,0,28,2008-05-01,True,,,,,,,,,,,,,,,,,,
2008,5,Senza indicazioni,42,2,54,2008-05-01,False,,,,,,,,,,,,,,,,,,
2008,6,Dalla Cerchia dei Navigli alle Mura Spagnole,63,0,81,2008-06-01,True,,,,,,,,,,,,,,,,,,
2008,6,Dalla Nuova Circonvallazione ai confini del Comune,753,5,1030,2008-06-01,False,,,,,,,,,,,,,,,,,,
2008,6,Dalle Mura Spagnole alla Nuova Circonvallazione,305,1,402,2008-06-01,False,,,,,,,,,,,,,,,,,,
2008,6,Entro la Cerchia dei Navigli,37,0,48,2008-06-01,True,,,,,,,,,,,,,,,,,,
2008,6,Senza indicazioni,47,0,62,2008-06-01,False,,,,,,,,,,,,,,,,,,
2008,7,Dalla Cerchia dei Navigli alle Mura Spagnole,68,0,83,2008-07-01,True,,,,,,,,,,,,,,,,,,
2008,7,Dalla Nuova Circonvallazione ai confini del Comune,714,4,934,2008-07-01,False,,,,,,,,,,,,,,,,,,
2008,7,Dalle Mura Spagnole alla Nuova Circonvallazione,325,0,422,2008-07-01,False,,,,,,,,,,,,,,,,,,
2008,7,Entro la Cerchia dei Navigli,29,0,34,2008-07-01,True,,,,,,,,,,,,,,,,,,
2008,7,Senza indicazioni,42,1,57,2008-07-01,False,,,,,,,,,,,,,,,,,,
2008,8,Dalla Cerchia dei Navigli alle Mura Spagnole,23,1,26,2008-08-01,True,,,,,,,,,,,,,,,,,,
2008,8,Dalla Nuova Circonvallazione ai confini del Comune,377,1,522,2008-08-01,False,,,,,,,,,,,,,,,,,,
2008,8,Dalle Mura Spagnole alla Nuova Circonvallazione,146,2,188,2008-08-01,False,,,,,,,,,,,,,,,,,,
2008,8,Entro la Cerchia dei Navigli,6,0,13,2008-08-01,True,,,,,,,,,,,,,,,,,,
2008,8,Senza indicazioni,23,0,29,2008-08-01,False,,,,,,,,,,,,,,,,,,
2008,9,Dalla Cerchia dei Navigli alle Mura Spagnole,83,0,108,2008-09-01,True,,,,,,,,,,,,,,,,,,
2008,9,Dalla Nuova Circonvallazione ai confini del Comune,689,6,939,2008-09-01,False,,,,,,,,,,,,,,,,,,
2008,9,Dalle Mura Spagnole alla Nuova Circonvallazione,355,1,472,2008-09-01,False,,,,,,,,,,,,,,,,,,
2008,9,Entro la Cerchia dei Navigli,35,0,40,2008-09-01,True,,,,,,,,,,,,,,,,,,
2008,9,Senza indicazioni,36,1,45,2008-09-01,False,,,,,,,,,,,,,,,,,,
2008,10,Dalla Cerchia dei Navigli alle Mura Spagnole,79,0,106,2008-10-01,True,,,,,,,,,,,,,,,,,,
2008,10,Dalla Nuova Circonvallazione ai confini del Comune,807,7,1029,2008-10-01,False,,,,,,,,,,,,,,,,,,
2008,10,Dalle Mura Spagnole alla Nuova Circonvallazione,396,0,546,2008-10-01,False,,,,,,,,,,,,,,,,,,
2008,10,Entro la Cerchia dei Navigli,38,0,52,2008-10-01,True,,,,,,,,,,,,,,,,,,
2008,10,Senza indicazioni,58,0,82,2008-10-01,False,,,,,,,,,,,,,,,,,,
2008,11,Dalla Cerchia dei Navigli alle Mura Spagnole,92,0,111,2008-11-01,True,,,,,,,,,,,,,,,,,,
2008,11,Dalla Nuova Circonvallazione ai confini del Comune,683,2,904,2008-11-01,False,,,,,,,,,,,,,,,,,,
